,item_sku_id,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,price
1501240,11499161507,1320,1585,1602,60.0
1502661,1150812156,1320,1585,1602,256.0
1524085,11657550037,1320,1585,1602,29.0
1539726,11755607365,1320,1585,1602,98.0
1544274,1178322538,1320,1585,1602,4.5
1546982,1179443430,1320,1585,1602,99.0
1552838,1185495418,1320,1585,1602,99.0
1553205,1196920758,1320,1585,1602,120.0
1554012,1218580108,1320,1585,1602,168.8
1554129,1220858008,1320,1585,1602,100.0
1554611,1230035,1320,1585,1602,89.7
1556321,1267018456,1320,1585,1602,91.0
1556322,1267025584,1320,1585,1602,5.4
1556893,1278434403,1320,1585,1602,13.8
1559929,1341809758,1320,1585,1602,5.5
1560725,1359755760,1320,1585,1602,238.0
1560864,1362620486,1320,1585,1602,10.8
1563729,1419186815,1320,1585,1602,5.5
1564669,1433465466,1320,1585,1602,7.5
1564670,1433465730,1320,1585,1602,4.0
1564673,1433467314,1320,1585,1602,4.6
1564675,1433468751,1320,1585,1602,4.4
1564678,1433474178,1320,1585,1602,36.8
1564682,1433479047,1320,1585,1602,5.0
1564686,1433496732,1320,1585,1602,20.5
1566483,1457221334,1320,1585,1602,2.6
1566529,1457494886,1320,1585,1602,3.4
1567463,1468208434,1320,1585,1602,3.8
1567609,1470284662,1320,1585,1602,3.8
1568181,1475278493,1320,1585,1602,4.5
1568403,1477661563,1320,1585,1602,9.9
1568662,1479735231,1320,1585,1602,15.2
1569342,1486712292,1320,1585,1602,6.5
1571103,1502225740,1320,1585,1602,3.8
1571130,1502432830,1320,1585,1602,10.5
1571175,1502645173,1320,1585,1602,6.9
1571794,1507330070,1320,1585,1602,68.0
1571923,1508810249,1320,1585,1602,3.8
1572302,1512059193,1320,1585,1602,10.8
1572682,1514965287,1320,1585,1602,4.6
1572684,1514969508,1320,1585,1602,3.5
1573213,1520181855,1320,1585,1602,4.2
1574381,1533478867,1320,1585,1602,4.0
1574382,1533479659,1320,1585,1602,2.6
1574899,1539017279,1320,1585,1602,13.0
1574900,1539018980,1320,1585,1602,8.6
1575005,1540359179,1320,1585,1602,18.0
1575151,1541967904,1320,1585,1602,9.0
1575720,1547588237,1320,1585,1602,4.2
1575824,1548027218,1320,1585,1602,360.0
1576392,1551068347,1320,1585,1602,2.7
1580449,1570277357,1320,1585,1602,22.9
1581517,1575841539,1320,1585,1602,18.1
1581600,1576243002,1320,1585,1602,75.0
1581667,1576483323,1320,1585,1602,19.0
1583488,1588382551,1320,1585,1602,3.5
1584715,1597899013,1320,1585,1602,21.0
1585240,1602507474,1320,1585,1602,5.8
1586225,1609456458,1320,1585,1602,130.0
1593948,1671881284,1320,1585,1602,65.0
1595145,1683678344,1320,1585,1602,49.0
1596333,1693775938,1320,1585,1602,25.0
1598456,1708465247,1320,1585,1602,63.0
1609154,1851784,1320,1585,1602,36.0
1610448,1956906585,1320,1585,1602,76.0
1612866,1978117042,1320,1585,1602,79.0
1613409,2249809,1320,1585,1602,8.0
1613678,3116788,1320,1585,1602,35.0625
1613712,3261574,1320,1585,1602,72.0
1613780,3450187,1320,1585,1602,9.0
1614095,4743204,1320,1585,1602,47.34
1614135,603577,1320,1585,1602,228.0
1614842,1000389,1320,1585,1602,14.8
1615963,1001599691,1320,1585,1602,66.0
1618259,1003563584,1320,1585,1602,66.0
1620886,10057163583,1320,1585,1602,15.0
1622368,10069752049,1320,1585,1602,98.0
1622475,10070935321,1320,1585,1602,136.0
1622719,10072790421,1320,1585,1602,119.0
1623167,10075364807,1320,1585,1602,75.0
1623360,10076356625,1320,1585,1602,99.0
1632658,10127704555,1320,1585,1602,5.0
1638789,1016710209,1320,1585,1602,86.0
1643355,1020411118,1320,1585,1602,68.0
1645747,1022325183,1320,1585,1602,8.0
1648660,1024639833,1320,1585,1602,39.0
1651810,1026769055,1320,1585,1602,33.0
1655022,10296226234,1320,1585,1602,7.8
1656203,10313467705,1320,1585,1602,59.5
1656317,10314329785,1320,1585,1602,69.0
1657896,10326341360,1320,1585,1602,9.0
1660314,10346273335,1320,1585,1602,49.5
1671647,10429383036,1320,1585,1602,35.8
1675130,10463296820,1320,1585,1602,42.0
1675364,10464936314,1320,1585,1602,56.5
1676038,10470686975,1320,1585,1602,36.8
1676448,10476561948,1320,1585,1602,200.0
1678702,10500113329,1320,1585,1602,60.0
1683034,10530045605,1320,1585,1602,49.0
1684708,10540421284,1320,1585,1602,5880.0
1684842,10541596404,1320,1585,1602,10.0
1685599,10549514424,1320,1585,1602,10.0
1685671,10549837758,1320,1585,1602,15.0
1692424,10611135878,1320,1585,1602,110.0
1696489,1064767895,1320,1585,1602,8.0
1697551,10659754477,1320,1585,1602,54.9
1716275,10843224911,1320,1585,1602,55.0
1726666,10942564954,1320,1585,1602,110.0
1728129,10954498344,1320,1585,1602,199.0
1738909,11021620868,1320,1585,1602,398.0
1743026,11045172095,1320,1585,1602,88.0
1744785,11056132716,1320,1585,1602,92.0
1747714,11066814716,1320,1585,1602,9.9
1751263,11087714763,1320,1585,1602,112.9
1755322,1111308844,1320,1585,1602,73.5
1758035,11128653736,1320,1585,1602,49.0
1760001,1113541959,1320,1585,1602,35.5
1763405,11151100951,1320,1585,1602,89.0
1764236,11157128687,1320,1585,1602,109.0
1773117,11185629819,1320,1585,1602,18.9
1782586,11221442325,1320,1585,1602,49.8
1802514,1133382460,1320,1585,1602,17.9
1805659,1136027193,1320,1585,1602,11.9
1806850,1137213203,1320,1585,1602,81.0
1807883,1137686717,1320,1585,1602,37.8
1815909,1143283380,1320,1585,1602,60.9
1819728,11468436402,1320,1585,1602,66.0
1831281,11556739297,1320,1585,1602,188.0
1833174,1157061754,1320,1585,1602,4.0
1839504,11609497778,1320,1585,1602,28.9
1844675,11645819974,1320,1585,1602,15.0
1846977,1166072613,1320,1585,1602,148.0
1861945,11755607366,1320,1585,1602,58.0
1874968,1182774018,1320,1585,1602,5.0
1875131,1188209059,1320,1585,1602,52.0
1875551,1203900,1320,1585,1602,105.9
1876372,1222040158,1320,1585,1602,119.9
1876807,1230036,1320,1585,1602,129.9
1877286,1239978756,1320,1585,1602,108.0
1878631,1268802217,1320,1585,1602,52.7
1878681,1270374124,1320,1585,1602,28.0
1880825,1315468731,1320,1585,1602,6.3
1881733,1334759962,1320,1585,1602,69.5
1882697,1354568946,1320,1585,1602,39.9
1883041,1362620487,1320,1585,1602,10.8
1883061,1362746907,1320,1585,1602,228.0
1884433,1389764083,1320,1585,1602,62.5
1884436,1389775168,1320,1585,1602,62.5
1884476,1390348429,1320,1585,1602,5.9
1884663,1393768545,1320,1585,1602,9.9
1885894,1419401601,1320,1585,1602,3.6
1886802,1433464675,1320,1585,1602,3.8
1886803,1433466523,1320,1585,1602,2.5
1886805,1433467696,1320,1585,1602,4.6
1886808,1433472739,1320,1585,1602,4.4
1886810,1433477464,1320,1585,1602,35.8
1886812,1433486176,1320,1585,1602,4.4
1886814,1433491219,1320,1585,1602,4.5
1887313,1440193339,1320,1585,1602,8.5
1888073,1450725159,1320,1585,1602,2.6
1890333,1475044653,1320,1585,1602,488.0
1890526,1477328168,1320,1585,1602,12.5
1893262,1502439665,1320,1585,1602,3.8
1893936,1507330071,1320,1585,1602,68.0
1894594,1513121029,1320,1585,1602,74.0
1894595,1513122730,1320,1585,1602,96.0
1894662,1513631920,1320,1585,1602,4.6
1895365,1520181856,1320,1585,1602,2.6
1896090,1529313157,1320,1585,1602,127.0
1896995,1539018981,1320,1585,1602,4.1
1896997,1539021387,1320,1585,1602,5.9
1897623,1546014930,1320,1585,1602,3.5
1897767,1547238504,1320,1585,1602,240.0
1897834,1547576097,1320,1585,1602,2.8
1902356,1569382597,1320,1585,1602,5.9
1903348,1574363462,1320,1585,1602,14.9
1903591,1575833476,1320,1585,1602,12.5
1903721,1576399870,1320,1585,1602,15.0
1903732,1576432261,1320,1585,1602,19.0
1903750,1576483324,1320,1585,1602,55.0
1905545,1588382552,1320,1585,1602,19.8
1907326,1602643429,1320,1585,1602,3.0
1907787,1605753000,1320,1585,1602,38.79
1907836,1605965076,1320,1585,1602,159.9
1912180,1639306025,1320,1585,1602,39.6
1917530,1687123436,1320,1585,1602,188.0
1920523,1708458909,1320,1585,1602,39.9
1924916,1749765954,1320,1585,1602,44.0
1934092,1969389776,1320,1585,1602,396.0
1935563,2290466,1320,1585,1602,69.0
1935580,2326112,1320,1585,1602,25.9
1935721,2824478,1320,1585,1602,46.8
1935763,2981786,1320,1585,1602,49.9
1935977,3622958,1320,1585,1602,86.5
1936209,4553800,1320,1585,1602,58.0
1936278,603053,1320,1585,1602,119.0
1936378,852875,1320,1585,1602,2.28
1938070,1001597463,1320,1585,1602,132.0
1942997,10057163584,1320,1585,1602,15.0
1944001,10064630185,1320,1585,1602,18.0
1944626,10070935322,1320,1585,1602,79.0
1945306,10075364808,1320,1585,1602,110.0
1947977,10092070155,1320,1585,1602,228.0
1952517,10118395518,1320,1585,1602,280.0
1954610,10127043710,1320,1585,1602,35.9
1957489,1014339265,1320,1585,1602,74.6875
1958556,10150953657,1320,1585,1602,8.5
1958790,1015279072,1320,1585,1602,49.0
1968104,1022573833,1320,1585,1602,66.0
1970560,1024560664,1320,1585,1602,216.0
1975000,10279496714,1320,1585,1602,89.0
1975050,10279940615,1320,1585,1602,3.0
1975857,10286024388,1320,1585,1602,3.0
1976896,10295643554,1320,1585,1602,6.0
1977485,1030405609,1320,1585,1602,3.9
1977555,1030666903,1320,1585,1602,60.0
1977991,10312333620,1320,1585,1602,64.8
1978453,1031535730,1320,1585,1602,5.0
1981561,1034082921,1320,1585,1602,12.3
1981866,10343315949,1320,1585,1602,82.0
1982349,1034772804,1320,1585,1602,28.8
1982369,1034789406,1320,1585,1602,21.8
1987180,10381047246,1320,1585,1602,1.8
1988586,10388065654,1320,1585,1602,432.0
1989716,10395154240,1320,1585,1602,4.5
1994945,10441574420,1320,1585,1602,55.0
1997011,10463296821,1320,1585,1602,42.0
1997241,10464936315,1320,1585,1602,56.5
1999530,10490677040,1320,1585,1602,69.9
1999871,10494224277,1320,1585,1602,62.7375
2000005,10495980798,1320,1585,1602,53.0
2000006,10495984086,1320,1585,1602,50.0
2000350,10498820491,1320,1585,1602,57.0
2001099,10503683626,1320,1585,1602,55.0
2004487,1052715467,1320,1585,1602,59.0
2004904,10530045606,1320,1585,1602,19.0
2005532,10534368055,1320,1585,1602,75.0
2006687,10541596405,1320,1585,1602,10.0
2007494,10549837759,1320,1585,1602,26.8
2015231,1062232066,1320,1585,1602,96.0
2016257,10632137827,1320,1585,1602,59.0
2016581,1063501462,1320,1585,1602,4.0
2016979,1063898272,1320,1585,1602,20.0
2017548,1064384367,1320,1585,1602,2572.0
2027786,10747290051,1320,1585,1602,118.8
2029550,10764174101,1320,1585,1602,27.8
2045487,10917045528,1320,1585,1602,56.0
2045667,10918276622,1320,1585,1602,19.0
2046414,1092385538,1320,1585,1602,9.9
2051529,10963388967,1320,1585,1602,36.0
2057914,1100175867,1320,1585,1602,58.0
2069399,11066814717,1320,1585,1602,9.9
2082546,11138289865,1320,1585,1602,266.0
2085131,11151100952,1320,1585,1602,45.0
2085670,1115581,1320,1585,1602,57.0
2089295,11165560056,1320,1585,1602,21.8
2124725,1133857334,1320,1585,1602,36.0
2128628,1137213204,1320,1585,1602,5.0
2135530,1141976537,1320,1585,1602,7.8
2136405,1142480837,1320,1585,1602,108.0
2137740,1143330142,1320,1585,1602,4.5
2139462,1144728571,1320,1585,1602,49.9
2139755,11452732348,1320,1585,1602,29.0
2142082,1147342965,1320,1585,1602,33.0
2144188,11489424362,1320,1585,1602,26.0
2153021,11556313823,1320,1585,1602,29.0
2158952,11594123408,1320,1585,1602,15.0
2182539,1174572973,1320,1585,1602,55.0
2182881,1174826650,1320,1585,1602,46.0
2182975,11749083515,1320,1585,1602,49.9
2183714,11755607367,1320,1585,1602,19.9
2197232,1203982416,1320,1585,1602,10.0
2197897,1218858162,1320,1585,1602,100.0
2198017,1221559458,1320,1585,1602,158.0
2198448,1230037,1320,1585,1602,129.9
2199946,1263567970,1320,1585,1602,158.0
2200268,1268766398,1320,1585,1602,3.7
2200285,1268862494,1320,1585,1602,3.7
2200329,1270374125,1320,1585,1602,199.0
2200689,1277638,1320,1585,1602,200.9
2202333,1314020032,1320,1585,1602,98.0
2203193,1331990802,1320,1585,1602,15.0
2204436,1355707299,1320,1585,1602,3.8
2206332,1393768546,1320,1585,1602,9.9
2207271,1416227180,1320,1585,1602,4.84
2208406,1432676108,1320,1585,1602,11.0
2208496,1433480135,1320,1585,1602,13.8
2208499,1433490284,1320,1585,1602,18.5
2208500,1433490428,1320,1585,1602,13.0
2208502,1433494505,1320,1585,1602,16.0
2208503,1433496734,1320,1585,1602,45.0
2209524,1446723335,1320,1585,1602,468.0
2209765,1450748887,1320,1585,1602,2.9
2211320,1468212543,1320,1585,1602,3.7
2211485,1470283227,1320,1585,1602,3.7
2211575,1470676380,1320,1585,1602,6.0
2211577,1470684969,1320,1585,1602,44.0
2211674,1471528727,1320,1585,1602,42.0
2213074,1485102393,1320,1585,1602,2.9
2213075,1485102537,1320,1585,1602,2.4
2215017,1502446938,1320,1585,1602,2.5
2215698,1507330072,1320,1585,1602,68.0
2215765,1508006323,1320,1585,1602,158.0
2216348,1513045904,1320,1585,1602,60.0
2217102,1519836665,1320,1585,1602,3.2
2217928,1530230756,1320,1585,1602,384.0
2218271,1533491307,1320,1585,1602,2.7
2218768,1539018982,1320,1585,1602,3.0
2219061,1542479688,1320,1585,1602,11.9
2219860,1548939339,1320,1585,1602,14.5
2220220,1551048552,1320,1585,1602,7.6
2222494,1561604540,1320,1585,1602,13.9
2225493,1576432262,1320,1585,1602,72.0
2227121,1586932132,1320,1585,1602,9.8
2228206,1595852047,1320,1585,1602,45.0
2228217,1595876566,1320,1585,1602,60.0
2228344,1596753729,1320,1585,1602,75.9
2228755,1600189869,1320,1585,1602,2.8
2229032,1602503018,1320,1585,1602,3.9
2229174,1603671149,1320,1585,1602,39.9
2229509,1605725020,1320,1585,1602,38.79
2229516,1605753001,1320,1585,1602,38.79
2233895,1638984519,1320,1585,1602,104.0
2239613,1689494300,1320,1585,1602,298.0
2239744,1690709927,1320,1585,1602,68.0
2240528,1696475174,1320,1585,1602,25.0
2243312,1716485455,1320,1585,1602,88.0
2245649,1736700330,1320,1585,1602,85.0
2246663,1749765955,1320,1585,1602,40.0
2246665,1749767539,1320,1585,1602,56.0
2247640,1759342629,1320,1585,1602,123.9371875
2255799,1969389777,1320,1585,1602,396.0
2257234,2193843,1320,1585,1602,72.0
2257345,2573706,1320,1585,1602,74.0
2257443,2887539,1320,1585,1602,227.8
2257493,3020607,1320,1585,1602,72.0
2257640,3479052,1320,1585,1602,59.0
2257656,3538335,1320,1585,1602,43.0
2257709,3715596,1320,1585,1602,99.0
2257808,3969762,1320,1585,1602,40.0
2257832,4077842,1320,1585,1602,50.69
2257840,4106126,1320,1585,1602,49.0
2257849,4137128,1320,1585,1602,59.0
2257896,4313216,1320,1585,1602,252.0
2257927,4510538,1320,1585,1602,88.8
2257931,4523972,1320,1585,1602,143.5
2257941,4604756,1320,1585,1602,131.8
2258000,603579,1320,1585,1602,228.0
2258101,852876,1320,1585,1602,2.28
2258128,923631,1320,1585,1602,47.9
2258138,943428,1320,1585,1602,2.5
2258142,950820,1320,1585,1602,3.5
2258151,968214,1320,1585,1602,7.5
2262920,1004256216,1320,1585,1602,38.0
2264211,10053003616,1320,1585,1602,23.7
2264695,10057163585,1320,1585,1602,15.0
2265506,10063238286,1320,1585,1602,55.0
2266310,10071061869,1320,1585,1602,220.0
2266971,10075364809,1320,1585,1602,120.0
2267012,10075633534,1320,1585,1602,129.0
2267542,1007869022,1320,1585,1602,145.0
2274680,10120904316,1320,1585,1602,199.0
2280246,10150953658,1320,1585,1602,8.5
2282874,1017006727,1320,1585,1602,70.0
2284078,1018171048,1320,1585,1602,149.0
2287031,10204102289,1320,1585,1602,45.9
2292788,1024908296,1320,1585,1602,85.0
2297613,10285644955,1320,1585,1602,2.0
2297619,10285667893,1320,1585,1602,21.0
2298859,10296457320,1320,1585,1602,8.4
2298863,1029649125,1320,1585,1602,139.0
2299808,10312333621,1320,1585,1602,64.8
2300879,10320579484,1320,1585,1602,89.9
2308143,1037652609,1320,1585,1602,7.5
2308932,10381047247,1320,1585,1602,1.8
2314222,10417239099,1320,1585,1602,68.0
2314636,1042174411,1320,1585,1602,68.0
2315120,10426593519,1320,1585,1602,3.9
2316056,10435659783,1320,1585,1602,72.9
2317093,10444949015,1320,1585,1602,21.9
2317226,10447506130,1320,1585,1602,59.9
2318792,10463296822,1320,1585,1602,85.0
2319019,10464936316,1320,1585,1602,56.5
2320311,10479674278,1320,1585,1602,44.925
2320347,1048052269,1320,1585,1602,69.0
2321103,10489534311,1320,1585,1602,58.0
2321126,10489966530,1320,1585,1602,158.0
2321176,10490677041,1320,1585,1602,2.9
2322705,10503688877,1320,1585,1602,28.0
2326620,10530045607,1320,1585,1602,39.0
2327280,10534368056,1320,1585,1602,75.0
2328459,10541596406,1320,1585,1602,10.0
2329045,10547686071,1320,1585,1602,61.5
2331366,10565785394,1320,1585,1602,38.0
2335337,10605386103,1320,1585,1602,298.0
2335343,10605451458,1320,1585,1602,60.8
2345246,1070583146,1320,1585,1602,148.0
2355743,10807166796,1320,1585,1602,174.0
2362767,1087538773,1320,1585,1602,136.0
2364510,1089325261,1320,1585,1602,59.0
2373177,10963215970,1320,1585,1602,74.0
2401318,11128334073,1320,1585,1602,59.0
2401431,11128689465,1320,1585,1602,44.0
2406747,11151100953,1320,1585,1602,45.0
2407907,1115907436,1320,1585,1602,49.0
2412708,11171409977,1320,1585,1602,239.0
2420091,11202932829,1320,1585,1602,1.0
2432618,1124871708,1320,1585,1602,48.0
2448336,11355432032,1320,1585,1602,74.0
2459415,1143458003,1320,1585,1602,43.2
2460300,11441074069,1320,1585,1602,40.0
2463693,1147392712,1320,1585,1602,252.0
2465974,11491121319,1320,1585,1602,49.0
2471653,1153564309,1320,1585,1602,55.5
2473109,11546259882,1320,1585,1602,28.8
2488054,11645342874,1320,1585,1602,158.0
2497865,1170317557,1320,1585,1602,65.0
2500015,1171629163,1320,1585,1602,90.0
2504217,1174572974,1320,1585,1602,55.0
2504542,1174826651,1320,1585,1602,46.0
2504624,11748942069,1320,1585,1602,38.8
2518440,1184020694,1320,1585,1602,115.0
2519648,1218858163,1320,1585,1602,100.0
2520215,1230038,1320,1585,1602,89.7
2521528,1257186146,1320,1585,1602,37.6
2522129,1270374126,1320,1585,1602,588.0
2522170,1271572370,1320,1585,1602,490.0
2522513,1277639,1320,1585,1602,59.9
2522571,1278485181,1320,1585,1602,3.2
2525072,1333130443,1320,1585,1602,172.0
2525567,1341165547,1320,1585,1602,6.5
2528489,1401438000,1320,1585,1602,11.9
2530215,1432893348,1320,1585,1602,22.5
2530253,1433064897,1320,1585,1602,6.9
2530277,1433467317,1320,1585,1602,3.0
2530278,1433468754,1320,1585,1602,2.7
2530283,1433486178,1320,1585,1602,5.2
2530286,1433491077,1320,1585,1602,16.0
2530290,1433497383,1320,1585,1602,22.5
2530323,1433676636,1320,1585,1602,18.0
2530579,1436508934,1320,1585,1602,168.0
2531193,1445724118,1320,1585,1602,43.9
2531533,1450748363,1320,1585,1602,3.2
2533309,1470653968,1320,1585,1602,6.4
2533383,1471248918,1320,1585,1602,800.0
2533539,1472444397,1320,1585,1602,119.0
2533908,1475698465,1320,1585,1602,2.9
2534755,1484343244,1320,1585,1602,6.9
2534831,1485103450,1320,1585,1602,2.7
2535076,1487924925,1320,1585,1602,3.7
2536538,1500977594,1320,1585,1602,138.0
2536692,1502210725,1320,1585,1602,3.0
2537400,1507330073,1320,1585,1602,68.0
2538166,1513634679,1320,1585,1602,5.0
2538320,1514523042,1320,1585,1602,3.8
2538340,1514964762,1320,1585,1602,5.8
2538879,1520178663,1320,1585,1602,3.4
2539671,1530230757,1320,1585,1602,384.0
2540026,1533485617,1320,1585,1602,3.5
2540543,1539017810,1320,1585,1602,9.0
2540830,1542482623,1320,1585,1602,4.2
2542001,1551060580,1320,1585,1602,4.3
2547075,1575830721,1320,1585,1602,12.5
2547076,1575834390,1320,1585,1602,9.8
2548110,1581004372,1320,1585,1602,8.9
2549985,1596243223,1320,1585,1602,68.0
2550301,1598093152,1320,1585,1602,68.8
2551255,1605725021,1320,1585,1602,38.79
2551261,1605753002,1320,1585,1602,38.79
2551309,1605967571,1320,1585,1602,109.9
2551978,1610913882,1320,1585,1602,48.0
2552092,1611968904,1320,1585,1602,67.0
2553213,1619176163,1320,1585,1602,45.0
2553990,1625261976,1320,1585,1602,45.8
2554315,1627733576,1320,1585,1602,66.0
2554317,1627748213,1320,1585,1602,36.6
2554364,1628302151,1320,1585,1602,4.8
2556523,1645748792,1320,1585,1602,45.9
2556665,1646913829,1320,1585,1602,168.0
2560012,1676890574,1320,1585,1602,45.0
2561351,1689494301,1320,1585,1602,393.0
2568365,1749622523,1320,1585,1602,60.0
2568380,1749765956,1320,1585,1602,44.0
2575869,1956901983,1320,1585,1602,112.0
2578844,2047477,1320,1585,1602,18.0
2578876,2151901,1320,1585,1602,12.6
2578927,2290468,1320,1585,1602,129.0
2578986,2542705,1320,1585,1602,108.0
2579116,2948383,1320,1585,1602,50.4
2579197,3205090,1320,1585,1602,10.15
2579345,3611875,1320,1585,1602,120.0
2579489,4132524,1320,1585,1602,179.0
2579605,4743852,1320,1585,1602,0.1
2579742,848890,1320,1585,1602,75.0
2579783,938386,1320,1585,1602,59.9
2579792,950821,1320,1585,1602,3.6
2580033,10001386212,1320,1585,1602,45.0
2583770,1003599458,1320,1585,1602,60.6875
2584039,1003817408,1320,1585,1602,99.0
2586335,10057163586,1320,1585,1602,15.0
2590784,10087873404,1320,1585,1602,298.0
2593544,10106627106,1320,1585,1602,40.0
2596362,10120904317,1320,1585,1602,199.0
2601908,10150953659,1320,1585,1602,8.5
2605461,10178918184,1320,1585,1602,32.0
2610025,1021382050,1320,1585,1602,89.0
2618513,10279539871,1320,1585,1602,89.0
2625975,1034811884,1320,1585,1602,28.9
2626509,1035252541,1320,1585,1602,90.0
